timestamp,evento,latencia_ms,espera_cola_ms
2026-06-03 20:00:19.187040,HIT,5.41,19190.42
2026-06-03 20:00:19.204080,HIT,5.83,19207.46
2026-06-03 20:00:19.221120,MISS,73.79,19224.5
2026-06-03 20:00:19.238160,HIT,5.95,19241.55
2026-06-03 20:00:19.255200,MISS,59.49,19258.59
2026-06-03 20:00:19.272240,MISS,79.92,19275.63
2026-06-03 20:00:19.289280,HIT,4.66,19292.68
2026-06-03 20:00:19.306320,HIT,4.5,19309.72
2026-06-03 20:00:19.323360,HIT,3.92,19326.76
2026-06-03 20:00:19.340400,HIT,5.81,19343.81
2026-06-03 20:00:19.357440,HIT,5.39,19360.85
2026-06-03 20:00:19.374480,HIT,3.28,19377.89
2026-06-03 20:00:19.391520,HIT,3.09,19394.93
2026-06-03 20:00:19.408560,HIT,4.56,19411.98
2026-06-03 20:00:19.425600,HIT,5.04,19429.02
2026-06-03 20:00:19.442640,HIT,4.36,19446.06
2026-06-03 20:00:19.459680,HIT,3.94,19463.11
2026-06-03 20:00:19.476720,HIT,3.68,19480.15
2026-06-03 20:00:19.493760,HIT,5.0,19497.19
2026-06-03 20:00:19.510800,HIT,5.75,19514.24
2026-06-03 20:00:19.527840,HIT,4.18,19531.28
2026-06-03 20:00:19.544880,HIT,3.58,19548.32
2026-06-03 20:00:19.561920,MISS,58.76,19565.36
2026-06-03 20:00:19.578960,HIT,3.87,19582.41
2026-06-03 20:00:19.596000,HIT,3.52,19599.45
2026-06-03 20:00:19.613040,HIT,4.79,19616.49
2026-06-03 20:00:19.630080,MISS,78.7,19633.54
2026-06-03 20:00:19.647120,HIT,4.16,19650.58
2026-06-03 20:00:19.664160,HIT,3.99,19667.62
2026-06-03 20:00:19.681200,HIT,5.27,19684.67
2026-06-03 20:00:19.698240,HIT,3.8,19701.71
2026-06-03 20:00:19.715280,HIT,3.39,19718.75
2026-06-03 20:00:19.732320,HIT,4.43,19735.79
2026-06-03 20:00:19.749360,HIT,4.68,19752.84
2026-06-03 20:00:19.766400,HIT,3.96,19769.88
2026-06-03 20:00:19.783440,HIT,5.53,19786.92
2026-06-03 20:00:19.800480,HIT,3.75,19803.97
2026-06-03 20:00:19.817520,HIT,3.74,19821.01
2026-06-03 20:00:19.834560,HIT,4.75,19838.05
2026-06-03 20:00:19.851600,HIT,5.19,19855.1
2026-06-03 20:00:19.868640,HIT,4.07,19872.14
2026-06-03 20:00:19.885680,HIT,5.14,19889.18
2026-06-03 20:00:19.902720,HIT,4.72,19906.22
2026-06-03 20:00:19.919760,HIT,5.54,19923.27
2026-06-03 20:00:19.936800,HIT,3.59,19940.31
2026-06-03 20:00:19.953840,HIT,5.99,19957.35
2026-06-03 20:00:19.970880,MISS,40.19,19974.4
2026-06-03 20:00:19.987920,HIT,4.27,19991.44
2026-06-03 20:00:20.004960,HIT,3.04,20008.48
2026-06-03 20:00:20.022000,HIT,4.43,20025.52
2026-06-03 20:00:20.039040,HIT,3.55,20042.57
2026-06-03 20:00:20.056080,HIT,3.76,20059.61
2026-06-03 20:00:20.073120,HIT,5.11,20076.65
2026-06-03 20:00:20.090160,HIT,4.45,20093.7
2026-06-03 20:00:20.107200,MISS,58.6,20110.74
2026-06-03 20:00:20.124240,HIT,3.46,20127.78
2026-06-03 20:00:20.141280,MISS,21.41,20144.83
2026-06-03 20:00:20.158320,HIT,5.16,20161.87
2026-06-03 20:00:20.175360,HIT,3.49,20178.91
2026-06-03 20:00:20.192400,MISS,25.32,20195.95
2026-06-03 20:00:20.209440,HIT,3.72,20213.0
2026-06-03 20:00:20.226480,HIT,4.89,20230.04
2026-06-03 20:00:20.243520,HIT,5.42,20247.08
2026-06-03 20:00:20.260560,HIT,4.37,20264.13
2026-06-03 20:00:20.277600,HIT,3.24,20281.17
2026-06-03 20:00:20.294640,HIT,5.46,20298.21
2026-06-03 20:00:20.311680,HIT,3.33,20315.26
2026-06-03 20:00:20.328720,HIT,4.87,20332.3
2026-06-03 20:00:20.345760,HIT,4.51,20349.34
2026-06-03 20:00:20.362800,HIT,5.03,20366.38
2026-06-03 20:00:20.379840,HIT,4.97,20383.43
2026-06-03 20:00:20.396880,HIT,4.06,20400.47
2026-06-03 20:00:20.413920,HIT,5.75,20417.51
2026-06-03 20:00:20.430960,MISS,72.9,20434.56
2026-06-03 20:00:20.448000,HIT,4.18,20451.6
2026-06-03 20:00:20.465040,HIT,3.1,20468.64
2026-06-03 20:00:20.482080,HIT,3.79,20485.69
2026-06-03 20:00:20.499120,HIT,3.35,20502.73
2026-06-03 20:00:20.516160,HIT,5.55,20519.77
2026-06-03 20:00:20.533200,HIT,3.84,20536.81
2026-06-03 20:00:20.550240,HIT,3.49,20553.86
2026-06-03 20:00:20.567280,HIT,3.99,20570.9
2026-06-03 20:00:20.584320,HIT,5.18,20587.94
2026-06-03 20:00:20.601360,MISS,40.25,20604.99
2026-06-03 20:00:20.618400,HIT,3.79,20622.03
2026-06-03 20:00:20.635440,HIT,4.1,20639.07
2026-06-03 20:00:20.652480,MISS,34.3,20656.12
2026-06-03 20:00:20.669520,HIT,5.43,20673.16
2026-06-03 20:00:20.686560,HIT,4.9,20690.2
2026-06-03 20:00:20.703600,HIT,4.75,20707.24
2026-06-03 20:00:20.720640,HIT,4.22,20724.29
2026-06-03 20:00:20.737680,HIT,4.78,20741.33
2026-06-03 20:00:20.754720,HIT,3.54,20758.37
2026-06-03 20:00:20.771760,MISS,28.23,20775.42
2026-06-03 20:00:20.788800,HIT,4.16,20792.46
2026-06-03 20:00:20.805840,HIT,5.62,20809.5
2026-06-03 20:00:20.822880,HIT,5.2,20826.55
2026-06-03 20:00:20.839920,MISS,75.95,20843.59
2026-06-03 20:00:20.856960,HIT,4.65,20860.63
2026-06-03 20:00:20.874000,HIT,5.4,20877.67
2026-06-03 20:00:20.891040,HIT,4.38,20894.72
2026-06-03 20:00:20.908080,HIT,5.96,20911.76
2026-06-03 20:00:20.925120,MISS,73.28,20928.8
2026-06-03 20:00:20.942160,HIT,4.59,20945.85
2026-06-03 20:00:20.959200,HIT,5.69,20962.89
2026-06-03 20:00:20.976240,HIT,3.39,20979.93
2026-06-03 20:00:20.993280,HIT,4.91,20996.98
2026-06-03 20:00:21.010320,MISS,79.52,21014.02
2026-06-03 20:00:21.027360,HIT,5.93,21031.06
2026-06-03 20:00:21.044400,MISS,18.85,21048.1
2026-06-03 20:00:21.061440,HIT,5.36,21065.15
2026-06-03 20:00:21.078480,HIT,5.95,21082.19
2026-06-03 20:00:21.095520,HIT,5.2,21099.23
2026-06-03 20:00:21.112560,HIT,3.24,21116.28
2026-06-03 20:00:21.129600,HIT,3.93,21133.32
2026-06-03 20:00:21.146640,HIT,3.56,21150.36
2026-06-03 20:00:21.163680,HIT,3.08,21167.41
2026-06-03 20:00:21.180720,HIT,5.09,21184.45
2026-06-03 20:00:21.197760,MISS,56.37,21201.49
2026-06-03 20:00:21.214800,HIT,4.02,21218.53
2026-06-03 20:00:21.231840,HIT,3.42,21235.58
2026-06-03 20:00:21.248880,HIT,3.43,21252.62
2026-06-03 20:00:21.265920,HIT,4.97,21269.66
2026-06-03 20:00:21.282960,HIT,3.43,21286.71
2026-06-03 20:00:21.300000,MISS,49.1,21303.75
2026-06-03 20:00:21.317040,HIT,3.54,21320.79
2026-06-03 20:00:21.334080,HIT,5.85,21337.84
2026-06-03 20:00:21.351120,HIT,3.8,21354.88
2026-06-03 20:00:21.368160,HIT,4.89,21371.92
2026-06-03 20:00:21.385200,HIT,5.03,21388.97
2026-06-03 20:00:21.402240,HIT,4.94,21406.01
2026-06-03 20:00:21.419280,HIT,5.0,21423.05
2026-06-03 20:00:21.436320,HIT,4.38,21440.09
2026-06-03 20:00:21.453360,HIT,5.27,21457.14
2026-06-03 20:00:21.470400,HIT,3.0,21474.18
2026-06-03 20:00:21.487440,HIT,3.89,21491.22
2026-06-03 20:00:21.504480,HIT,3.52,21508.27
2026-06-03 20:00:21.521520,HIT,4.23,21525.31
2026-06-03 20:00:21.538560,HIT,3.69,21542.35
2026-06-03 20:00:21.555600,HIT,5.47,21559.4
2026-06-03 20:00:21.572640,HIT,4.31,21576.44
2026-06-03 20:00:21.589680,MISS,75.11,21593.48
2026-06-03 20:00:21.606720,MISS,45.7,21610.52
2026-06-03 20:00:21.623760,HIT,4.17,21627.57
2026-06-03 20:00:21.640800,HIT,4.85,21644.61
2026-06-03 20:00:21.657840,HIT,4.13,21661.65
2026-06-03 20:00:21.674880,HIT,4.55,21678.7
2026-06-03 20:00:21.691920,HIT,4.26,21695.74
2026-06-03 20:00:21.708960,MISS,20.77,21712.78
2026-06-03 20:00:21.726000,HIT,3.88,21729.83
2026-06-03 20:00:21.743040,HIT,3.67,21746.87
2026-06-03 20:00:21.760080,HIT,4.96,21763.91
2026-06-03 20:00:21.777120,HIT,3.34,21780.95
2026-06-03 20:00:21.794160,HIT,4.27,21798.0
2026-06-03 20:00:21.811200,HIT,4.33,21815.04
2026-06-03 20:00:21.828240,HIT,3.99,21832.08
2026-06-03 20:00:21.845280,HIT,4.42,21849.13
2026-06-03 20:00:21.862320,HIT,5.42,21866.17
2026-06-03 20:00:21.879360,MISS,72.84,21883.21
2026-06-03 20:00:21.896400,HIT,3.21,21900.26
2026-06-03 20:00:21.913440,MISS,34.28,21917.3
2026-06-03 20:00:21.930480,MISS,73.1,21934.34
2026-06-03 20:00:21.947520,HIT,3.78,21951.38
2026-06-03 20:00:21.964560,HIT,3.31,21968.43
2026-06-03 20:00:21.981600,HIT,4.17,21985.47
2026-06-03 20:00:21.998640,HIT,3.32,22002.51
2026-06-03 20:00:22.015680,MISS,73.67,22019.56
2026-06-03 20:00:22.032720,HIT,4.96,22036.6
2026-06-03 20:00:22.049760,HIT,5.07,22053.64
2026-06-03 20:00:22.066800,MISS,53.47,22070.69
2026-06-03 20:00:22.083840,HIT,5.11,22087.73
2026-06-03 20:00:22.100880,HIT,3.93,22104.77
2026-06-03 20:00:22.117920,HIT,4.13,22121.81
2026-06-03 20:00:22.134960,HIT,4.23,22138.86
2026-06-03 20:00:22.152000,MISS,51.75,22155.9
2026-06-03 20:00:22.169040,HIT,3.75,22172.94
2026-06-03 20:00:22.186080,HIT,4.77,22189.99
2026-06-03 20:00:22.203120,HIT,5.63,22207.03
2026-06-03 20:00:22.220160,HIT,4.89,22224.07
2026-06-03 20:00:22.237200,HIT,5.08,22241.12
2026-06-03 20:00:22.254240,HIT,3.62,22258.16
2026-06-03 20:00:22.271280,HIT,5.76,22275.2
2026-06-03 20:00:22.288320,HIT,3.78,22292.24
2026-06-03 20:00:22.305360,HIT,4.34,22309.29
2026-06-03 20:00:22.322400,HIT,5.99,22326.33
2026-06-03 20:00:22.339440,HIT,3.44,22343.37
2026-06-03 20:00:22.356480,MISS,75.6,22360.42
2026-06-03 20:00:22.373520,HIT,5.08,22377.46
2026-06-03 20:00:22.390560,HIT,5.94,22394.5
2026-06-03 20:00:22.407600,HIT,3.24,22411.55
2026-06-03 20:00:22.424640,HIT,5.11,22428.59
2026-06-03 20:00:22.441680,HIT,3.4,22445.63
2026-06-03 20:00:22.458720,MISS,60.58,22462.67
2026-06-03 20:00:22.475760,HIT,3.96,22479.72
2026-06-03 20:00:22.492800,MISS,72.62,22496.76
2026-06-03 20:00:22.509840,HIT,4.16,22513.8
2026-06-03 20:00:22.526880,HIT,3.45,22530.85
2026-06-03 20:00:22.543920,HIT,5.61,22547.89
2026-06-03 20:00:22.560960,HIT,4.47,22564.93
2026-06-03 20:00:22.578000,HIT,3.96,22581.98
2026-06-03 20:00:22.595040,MISS,53.88,22599.02
2026-06-03 20:00:22.612080,HIT,4.43,22616.06
2026-06-03 20:00:22.629120,HIT,5.02,22633.1
2026-06-03 20:00:22.646160,HIT,3.12,22650.15
2026-06-03 20:00:22.663200,HIT,4.22,22667.19
2026-06-03 20:00:22.680240,HIT,3.8,22684.23
2026-06-03 20:00:22.697280,HIT,5.34,22701.28
2026-06-03 20:00:22.714320,HIT,4.52,22718.32
2026-06-03 20:00:22.731360,HIT,4.87,22735.36
2026-06-03 20:00:22.748400,HIT,3.31,22752.41
2026-06-03 20:00:22.765440,HIT,4.23,22769.45
2026-06-03 20:00:22.782480,HIT,3.33,22786.49
2026-06-03 20:00:22.799520,MISS,76.48,22803.53
2026-06-03 20:00:22.816560,HIT,5.45,22820.58
2026-06-03 20:00:22.833600,MISS,46.85,22837.62
2026-06-03 20:00:22.850640,HIT,5.29,22854.66
2026-06-03 20:00:22.867680,HIT,3.17,22871.71
2026-06-03 20:00:22.884720,HIT,3.55,22888.75
2026-06-03 20:00:22.901760,HIT,5.49,22905.79
2026-06-03 20:00:22.918800,HIT,4.74,22922.84
2026-06-03 20:00:22.935840,HIT,3.71,22939.88
2026-06-03 20:00:22.952880,HIT,4.11,22956.92
2026-06-03 20:00:22.969920,HIT,5.55,22973.96
2026-06-03 20:00:22.986960,MISS,54.65,22991.01
2026-06-03 20:00:23.004000,HIT,4.03,23008.05
2026-06-03 20:00:23.021040,HIT,4.5,23025.09
2026-06-03 20:00:23.038080,HIT,5.55,23042.14
2026-06-03 20:00:23.055120,MISS,72.65,23059.18
2026-06-03 20:00:23.072160,HIT,4.33,23076.22
2026-06-03 20:00:23.089200,HIT,5.09,23093.27
2026-06-03 20:00:23.106240,HIT,4.12,23110.31
2026-06-03 20:00:23.123280,HIT,3.69,23127.35
2026-06-03 20:00:23.140320,HIT,3.52,23144.39
2026-06-03 20:00:23.157360,HIT,4.4,23161.44
2026-06-03 20:00:23.174400,HIT,3.02,23178.48
2026-06-03 20:00:23.191440,HIT,3.55,23195.52
2026-06-03 20:00:23.208480,MISS,71.23,23212.57
2026-06-03 20:00:23.225520,HIT,3.69,23229.61
2026-06-03 20:00:23.242560,HIT,5.83,23246.65
2026-06-03 20:00:23.259600,MISS,64.08,23263.7
2026-06-03 20:00:23.276640,HIT,4.82,23280.74
2026-06-03 20:00:23.293680,HIT,5.82,23297.78
2026-06-03 20:00:23.310720,HIT,4.26,23314.82
2026-06-03 20:00:23.327760,HIT,3.04,23331.87
2026-06-03 20:00:23.344800,HIT,5.05,23348.91
2026-06-03 20:00:23.361840,HIT,5.27,23365.95
2026-06-03 20:00:23.378880,HIT,3.37,23383.0
2026-06-03 20:00:23.395920,MISS,62.54,23400.04
2026-06-03 20:00:23.412960,HIT,3.88,23417.08
2026-06-03 20:00:23.430000,HIT,4.46,23434.13
2026-06-03 20:00:23.447040,HIT,4.37,23451.17
2026-06-03 20:00:23.464080,HIT,4.6,23468.21
2026-06-03 20:00:23.481120,HIT,5.96,23485.25
2026-06-03 20:00:23.498160,HIT,4.76,23502.3
2026-06-03 20:00:23.515200,HIT,4.62,23519.34
2026-06-03 20:00:23.532240,HIT,4.11,23536.38
2026-06-03 20:00:23.549280,HIT,4.46,23553.43
2026-06-03 20:00:23.566320,MISS,61.53,23570.47
2026-06-03 20:00:23.583360,HIT,5.46,23587.51
2026-06-03 20:00:23.600400,HIT,4.46,23604.56
2026-06-03 20:00:23.617440,HIT,5.45,23621.6
2026-06-03 20:00:23.634480,HIT,5.44,23638.64
2026-06-03 20:00:23.651520,HIT,3.94,23655.68
2026-06-03 20:00:23.668560,HIT,4.8,23672.73
2026-06-03 20:00:23.685600,MISS,22.56,23689.77
2026-06-03 20:00:23.702640,HIT,4.17,23706.81
2026-06-03 20:00:23.719680,HIT,5.37,23723.86
2026-06-03 20:00:23.736720,HIT,3.47,23740.9
2026-06-03 20:00:23.753760,HIT,4.28,23757.94
2026-06-03 20:00:23.770800,HIT,4.89,23774.99
2026-06-03 20:00:23.787840,HIT,5.26,23792.03
2026-06-03 20:00:23.804880,HIT,5.11,23809.07
2026-06-03 20:00:23.821920,HIT,5.12,23826.11
2026-06-03 20:00:23.838960,HIT,3.75,23843.16
2026-06-03 20:00:23.856000,HIT,5.25,23860.2
2026-06-03 20:00:23.873040,MISS,21.31,23877.24
2026-06-03 20:00:23.890080,HIT,4.03,23894.29
2026-06-03 20:00:23.907120,HIT,3.54,23911.33
2026-06-03 20:00:23.924160,HIT,3.52,23928.37
2026-06-03 20:00:23.941200,HIT,4.63,23945.42
2026-06-03 20:00:23.958240,HIT,3.84,23962.46
2026-06-03 20:00:23.975280,HIT,4.61,23979.5
2026-06-03 20:00:23.992320,MISS,45.15,23996.54
2026-06-03 20:00:24.009360,HIT,4.42,24013.59
2026-06-03 20:00:24.026400,HIT,4.94,24030.63
2026-06-03 20:00:24.043440,HIT,5.11,24047.67
2026-06-03 20:00:24.060480,MISS,59.92,24064.72
2026-06-03 20:00:24.077520,HIT,5.28,24081.76
2026-06-03 20:00:24.094560,HIT,4.87,24098.8
2026-06-03 20:00:24.111600,HIT,3.9,24115.84
2026-06-03 20:00:24.128640,MISS,17.07,24132.89
2026-06-03 20:00:24.145680,HIT,4.55,24149.93
2026-06-03 20:00:24.162720,HIT,4.42,24166.97
2026-06-03 20:00:24.179760,HIT,4.21,24184.02
2026-06-03 20:00:24.196800,HIT,3.36,24201.06
2026-06-03 20:00:24.213840,HIT,4.82,24218.1
2026-06-03 20:00:24.230880,MISS,78.93,24235.15
2026-06-03 20:00:24.247920,HIT,3.9,24252.19
2026-06-03 20:00:24.264960,HIT,5.19,24269.23
2026-06-03 20:00:24.282000,HIT,4.52,24286.27
2026-06-03 20:00:24.299040,MISS,23.1,24303.32
2026-06-03 20:00:24.316080,HIT,5.83,24320.36
2026-06-03 20:00:24.333120,HIT,3.38,24337.4
2026-06-03 20:00:24.350160,HIT,4.33,24354.45
2026-06-03 20:00:24.367200,HIT,3.07,24371.49
2026-06-03 20:00:24.384240,HIT,5.46,24388.53
2026-06-03 20:00:24.401280,HIT,5.06,24405.58
2026-06-03 20:00:24.418320,HIT,3.0,24422.62
2026-06-03 20:00:24.435360,HIT,4.91,24439.66
2026-06-03 20:00:24.452400,HIT,4.38,24456.7
2026-06-03 20:00:24.469440,MISS,20.28,24473.75
2026-06-03 20:00:24.486480,HIT,5.65,24490.79
2026-06-03 20:00:24.503520,HIT,3.15,24507.83
2026-06-03 20:00:24.520560,MISS,45.68,24524.88
2026-06-03 20:00:24.537600,HIT,4.5,24541.92
2026-06-03 20:00:24.554640,HIT,5.61,24558.96
2026-06-03 20:00:24.571680,HIT,5.16,24576.01
2026-06-03 20:00:24.588720,HIT,3.62,24593.05
2026-06-03 20:00:24.605760,HIT,5.48,24610.09
2026-06-03 20:00:24.622800,MISS,27.55,24627.13
2026-06-03 20:00:24.639840,HIT,3.37,24644.18
2026-06-03 20:00:24.656880,HIT,4.69,24661.22
2026-06-03 20:00:24.673920,HIT,3.98,24678.26
2026-06-03 20:00:24.690960,HIT,3.97,24695.31
2026-06-03 20:00:24.708000,HIT,5.74,24712.35
2026-06-03 20:00:24.725040,MISS,78.88,24729.39
2026-06-03 20:00:24.742080,HIT,5.83,24746.44
2026-06-03 20:00:24.759120,HIT,3.27,24763.48
2026-06-03 20:00:24.776160,HIT,4.28,24780.52
2026-06-03 20:00:24.793200,HIT,5.64,24797.56
2026-06-03 20:00:24.810240,MISS,74.85,24814.61
2026-06-03 20:00:24.827280,HIT,5.53,24831.65
2026-06-03 20:00:24.844320,HIT,3.44,24848.69
2026-06-03 20:00:24.861360,HIT,4.04,24865.74
2026-06-03 20:00:24.878400,HIT,5.68,24882.78
2026-06-03 20:00:24.895440,HIT,5.37,24899.82
2026-06-03 20:00:24.912480,HIT,5.33,24916.87
2026-06-03 20:00:24.929520,HIT,3.44,24933.91
2026-06-03 20:00:24.946560,HIT,5.82,24950.95
2026-06-03 20:00:24.963600,HIT,3.98,24967.99
2026-06-03 20:00:24.980640,HIT,5.45,24985.04
2026-06-03 20:00:24.997680,HIT,4.65,25002.08
2026-06-03 20:00:25.014720,HIT,4.04,25019.12
2026-06-03 20:00:25.031760,HIT,4.19,25036.17
2026-06-03 20:00:25.048800,HIT,3.98,25053.21
2026-06-03 20:00:25.065840,HIT,4.8,25070.25
2026-06-03 20:00:25.082880,HIT,5.34,25087.3
2026-06-03 20:00:25.099920,HIT,4.14,25104.34
2026-06-03 20:00:25.116960,HIT,5.01,25121.38
2026-06-03 20:00:25.134000,HIT,5.44,25138.42
2026-06-03 20:00:25.151040,MISS,78.72,25155.47
2026-06-03 20:00:25.168080,HIT,3.3,25172.51
2026-06-03 20:00:25.185120,HIT,4.65,25189.55
2026-06-03 20:00:25.202160,MISS,30.94,25206.6
2026-06-03 20:00:25.219200,HIT,3.55,25223.64
2026-06-03 20:00:25.236240,HIT,4.72,25240.68
2026-06-03 20:00:25.253280,HIT,3.3,25257.73
2026-06-03 20:00:25.270320,HIT,5.4,25274.77
2026-06-03 20:00:25.287360,HIT,3.1,25291.81
2026-06-03 20:00:25.304400,HIT,3.29,25308.85
2026-06-03 20:00:25.321440,HIT,4.98,25325.9
2026-06-03 20:00:25.338480,HIT,3.0,25342.94
2026-06-03 20:00:25.355520,HIT,5.15,25359.98
2026-06-03 20:00:25.372560,HIT,3.05,25377.03
2026-06-03 20:00:25.389600,HIT,5.99,25394.07
2026-06-03 20:00:25.406640,HIT,3.66,25411.11
2026-06-03 20:00:25.423680,HIT,4.42,25428.16
2026-06-03 20:00:25.440720,HIT,5.45,25445.2
2026-06-03 20:00:25.457760,MISS,23.6,25462.24
2026-06-03 20:00:25.474800,HIT,3.34,25479.28
2026-06-03 20:00:25.491840,HIT,5.72,25496.33
2026-06-03 20:00:25.508880,HIT,4.27,25513.37
2026-06-03 20:00:25.525920,HIT,3.34,25530.41
2026-06-03 20:00:25.542960,HIT,5.28,25547.46
2026-06-03 20:00:25.560000,MISS,52.46,25564.5
2026-06-03 20:00:25.577040,MISS,53.75,25581.54
2026-06-03 20:00:25.594080,HIT,4.52,25598.59
2026-06-03 20:00:25.611120,HIT,5.86,25615.63
2026-06-03 20:00:25.628160,HIT,4.86,25632.67
2026-06-03 20:00:25.645200,HIT,3.62,25649.72
2026-06-03 20:00:25.662240,HIT,5.11,25666.76
2026-06-03 20:00:25.679280,HIT,4.49,25683.8
2026-06-03 20:00:25.696320,HIT,5.44,25700.84
2026-06-03 20:00:25.713360,HIT,3.71,25717.89
2026-06-03 20:00:25.730400,HIT,4.6,25734.93
2026-06-03 20:00:25.747440,HIT,3.03,25751.97
2026-06-03 20:00:25.764480,HIT,3.89,25769.02
2026-06-03 20:00:25.781520,HIT,3.73,25786.06
2026-06-03 20:00:25.798560,HIT,3.22,25803.1
2026-06-03 20:00:25.815600,HIT,5.77,25820.15
2026-06-03 20:00:25.832640,HIT,5.29,25837.19
2026-06-03 20:00:25.849680,HIT,4.66,25854.23
2026-06-03 20:00:25.866720,HIT,5.77,25871.27
2026-06-03 20:00:25.883760,MISS,49.16,25888.32
2026-06-03 20:00:25.900800,MISS,43.49,25905.36
2026-06-03 20:00:25.917840,MISS,52.4,25922.4
2026-06-03 20:00:25.934880,HIT,5.52,25939.45
2026-06-03 20:00:25.951920,HIT,4.32,25956.49
2026-06-03 20:00:25.968960,HIT,5.02,25973.53
2026-06-03 20:00:25.986000,HIT,5.69,25990.58
2026-06-03 20:00:26.003040,HIT,4.73,26007.62
2026-06-03 20:00:26.020080,HIT,5.33,26024.66
2026-06-03 20:00:26.037120,HIT,5.31,26041.7
2026-06-03 20:00:26.054160,HIT,5.89,26058.75
2026-06-03 20:00:26.071200,HIT,4.82,26075.79
2026-06-03 20:00:26.088240,MISS,67.16,26092.83
2026-06-03 20:00:26.105280,HIT,5.02,26109.88
2026-06-03 20:00:26.122320,HIT,5.51,26126.92
2026-06-03 20:00:26.139360,HIT,5.61,26143.96
2026-06-03 20:00:26.156400,HIT,4.45,26161.01
2026-06-03 20:00:26.173440,HIT,5.86,26178.05
2026-06-03 20:00:26.190480,HIT,4.22,26195.09
2026-06-03 20:00:26.207520,HIT,4.03,26212.13
2026-06-03 20:00:26.224560,HIT,3.95,26229.18
2026-06-03 20:00:26.241600,MISS,56.55,26246.22
2026-06-03 20:00:26.258640,MISS,31.21,26263.26
2026-06-03 20:00:26.275680,HIT,3.7,26280.31
2026-06-03 20:00:26.292720,HIT,4.43,26297.35
2026-06-03 20:00:26.309760,HIT,3.18,26314.39
2026-06-03 20:00:26.326800,HIT,3.8,26331.44
2026-06-03 20:00:26.343840,HIT,3.66,26348.48
2026-06-03 20:00:26.360880,HIT,3.06,26365.52
2026-06-03 20:00:26.377920,HIT,3.98,26382.56
2026-06-03 20:00:26.394960,HIT,3.54,26399.61
2026-06-03 20:00:26.412000,MISS,67.33,26416.65
2026-06-03 20:00:26.429040,HIT,3.99,26433.69
2026-06-03 20:00:26.446080,HIT,3.67,26450.74
2026-06-03 20:00:26.463120,HIT,3.94,26467.78
2026-06-03 20:00:26.480160,HIT,4.81,26484.82
2026-06-03 20:00:26.497200,HIT,3.88,26501.87
2026-06-03 20:00:26.514240,HIT,3.32,26518.91
2026-06-03 20:00:26.531280,HIT,5.98,26535.95
2026-06-03 20:00:26.548320,HIT,4.42,26552.99
2026-06-03 20:00:26.565360,HIT,4.2,26570.04
2026-06-03 20:00:26.582400,HIT,4.63,26587.08
2026-06-03 20:00:26.599440,HIT,3.41,26604.12
2026-06-03 20:00:26.616480,MISS,40.82,26621.17
2026-06-03 20:00:26.633520,HIT,4.15,26638.21
2026-06-03 20:00:26.650560,HIT,4.62,26655.25
2026-06-03 20:00:26.667600,HIT,5.64,26672.29
2026-06-03 20:00:26.684640,HIT,4.67,26689.34
2026-06-03 20:00:26.701680,HIT,4.37,26706.38
2026-06-03 20:00:26.718720,HIT,3.48,26723.42
2026-06-03 20:00:26.735760,HIT,3.19,26740.47
2026-06-03 20:00:26.752800,HIT,3.46,26757.51
2026-06-03 20:00:26.769840,HIT,4.73,26774.55
2026-06-03 20:00:26.786880,HIT,5.5,26791.6
2026-06-03 20:00:26.803920,HIT,5.07,26808.64
2026-06-03 20:00:26.820960,HIT,5.6,26825.68
2026-06-03 20:00:26.838000,HIT,4.73,26842.72
2026-06-03 20:00:26.855040,MISS,67.06,26859.77
2026-06-03 20:00:26.872080,HIT,3.36,26876.81
2026-06-03 20:00:26.889120,HIT,5.41,26893.85
2026-06-03 20:00:26.906160,HIT,5.16,26910.9
2026-06-03 20:00:26.923200,HIT,5.11,26927.94
2026-06-03 20:00:26.940240,HIT,5.53,26944.98
2026-06-03 20:00:26.957280,HIT,4.67,26962.03
2026-06-03 20:00:26.974320,HIT,4.03,26979.07
2026-06-03 20:00:26.991360,HIT,3.51,26996.11
2026-06-03 20:00:27.008400,HIT,4.95,27013.15
2026-06-03 20:00:27.025440,HIT,3.02,27030.2
2026-06-03 20:00:27.042480,HIT,4.41,27047.24
2026-06-03 20:00:27.059520,HIT,4.44,27064.28
2026-06-03 20:00:27.076560,HIT,5.04,27081.33
2026-06-03 20:00:27.093600,HIT,4.68,27098.37
2026-06-03 20:00:27.110640,HIT,5.51,27115.41
2026-06-03 20:00:27.127680,HIT,3.34,27132.46
2026-06-03 20:00:27.144720,HIT,5.31,27149.5
2026-06-03 20:00:27.161760,MISS,46.73,27166.54
2026-06-03 20:00:27.178800,MISS,78.29,27183.58
2026-06-03 20:00:27.195840,HIT,4.44,27200.63
2026-06-03 20:00:27.212880,HIT,3.03,27217.67
2026-06-03 20:00:27.229920,HIT,5.99,27234.71
2026-06-03 20:00:27.246960,HIT,3.56,27251.76
2026-06-03 20:00:27.264000,HIT,3.83,27268.8
2026-06-03 20:00:27.281040,HIT,5.84,27285.84
2026-06-03 20:00:27.298080,HIT,4.98,27302.89
2026-06-03 20:00:27.315120,HIT,3.58,27319.93
2026-06-03 20:00:27.332160,HIT,3.61,27336.97
2026-06-03 20:00:27.349200,HIT,3.4,27354.01
2026-06-03 20:00:27.366240,MISS,54.84,27371.06
